SPRITE,ACTION,DIR,FRAME,OFFSET_X,OFFSET_Y,WIDTH,HEIGHT,FILENAME,BITMAPPTR
EGYPTIAN,A1,SW,5 ,-46,-10,72,50,EG-A2-5 ,49331
EGYPTIAN,A1,SW,6 ,-16,-28,43,68,EG-A2-6 ,50931
EGYPTIAN,A1,W ,1 ,-6,-20,30,61,EG-A3-1 ,52603
EGYPTIAN,A1,W ,2 ,-14,-18,44,62,EG-A3-2 ,53827
EGYPTIAN,A1,W ,3 ,-11,-17,48,60,EG-A3-3 ,55350
EGYPTIAN,A1,W ,4 ,-15,-17,47,67,EG-A3-4 ,57169
EGYPTIAN,A1,W ,5 ,-56,-17,81,51,EG-A3-5 ,58955
EGYPTIAN,A1,W ,6 ,-15,-38,44,72,EG-A3-6 ,60822
EGYPTIAN,A1,NW,1 ,-18,-21,47,53,EG-A4-1 ,62635
EGYPTIAN,A1,NW,2 ,-19,-25,45,58,EG-A4-2 ,63961
EGYPTIAN,A1,NW,3 ,-9,-22,37,63,EG-A4-3 ,65333
EGYPTIAN,A1,NW,4 ,-18,-24,40,65,EG-A4-4 ,66638
EGYPTIAN,A1,NW,5 ,-29,-54,60,87,EG-A4-5 ,68037
EGYPTIAN,A1,NW,6 ,-5,-34,49,67,EG-A4-6 ,69870
EGYPTIAN,A2,N ,1 ,-2,-28,38,61,EG-B5-1 ,110102
EGYPTIAN,A2,N ,2 ,0,-28,33,59,EG-B5-2 ,111729
EGYPTIAN,A2,N ,3 ,1,-39,30,72,EG-B5-4 ,113135
EGYPTIAN,A2,N ,4 ,1,-37,31,70,EG-B5-6 ,114607
EGYPTIAN,A2,N ,5 ,1,-37,31,70,EG-B5-6 ,114607
EGYPTIAN,A2,N ,6 ,1,-37,31,70,EG-B5-6 ,114607
EGYPTIAN,A2,N ,7 ,0,-35,39,68,EG-B5-8 ,116110
EGYPTIAN,A2,N ,8 ,0,-35,39,68,EG-B5-8 ,116110
EGYPTIAN,A2,NE,1 ,4,-28,48,63,EG-B4-1 ,102586
EGYPTIAN,A2,NE,2 ,7,-30,40,64,EG-B4-2 ,104056
EGYPTIAN,A2,NE,3 ,4,-29,42,64,EG-B4-4 ,105467
EGYPTIAN,A2,NE,4 ,3,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A2,NE,5 ,3,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A2,NE,6 ,3,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A2,NE,7 ,3,-32,38,65,EG-B4-8 ,108521
EGYPTIAN,A2,NE,8 ,3,-32,38,65,EG-B4-8 ,108521
EGYPTIAN,A2,E ,1 ,6,-23,47,60,EG-B3-1 ,95144
EGYPTIAN,A2,E ,2 ,7,-23,48,60,EG-B3-2 ,96497
EGYPTIAN,A2,E ,3 ,5,-21,51,57,EG-B3-4 ,97957
EGYPTIAN,A2,E ,4 ,-1,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A2,E ,5 ,-1,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A2,E ,6 ,-1,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A2,E ,7 ,6,-25,37,59,EG-B3-8 ,101191
EGYPTIAN,A2,E ,8 ,6,-25,37,59,EG-B3-8 ,101191
EGYPTIAN,A2,SE,1 ,3,-18,38,55,EG-B2-1 ,87579
EGYPTIAN,A2,SE,2 ,4,-17,38,56,EG-B2-2 ,89108
EGYPTIAN,A2,SE,3 ,2,-22,41,59,EG-B2-4 ,90643
EGYPTIAN,A2,SE,4 ,-4,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A2,SE,5 ,-4,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A2,SE,6 ,-4,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A2,SE,7 ,0,-20,37,55,EG-B2-8 ,93665
EGYPTIAN,A2,SE,8 ,0,-20,37,55,EG-B2-8 ,93665
EGYPTIAN,A2,S ,1 ,-4,-18,38,55,EG-B1-1 ,80538
EGYPTIAN,A2,S ,2 ,-1,-15,33,56,EG-B1-2 ,82084
EGYPTIAN,A2,S ,3 ,1,-23,30,59,EG-B1-4 ,83434
EGYPTIAN,A2,S ,4 ,0,-23,31,59,EG-B1-6 ,84765
EGYPTIAN,A2,S ,5 ,0,-23,31,59,EG-B1-6 ,84765
EGYPTIAN,A2,S ,6 ,0,-23,31,59,EG-B1-6 ,84765
EGYPTIAN,A2,S ,7 ,-9,-22,40,57,EG-B1-8 ,86171
EGYPTIAN,A2,S ,8 ,-9,-22,40,57,EG-B1-8 ,86171
EGYPTIAN,A2,SW,1 ,-8,-18,38,55,EG-B2-1 ,87579
EGYPTIAN,A2,SW,2 ,-9,-17,38,56,EG-B2-2 ,89108
EGYPTIAN,A2,SW,3 ,-10,-22,41,59,EG-B2-4 ,90643
EGYPTIAN,A2,SW,4 ,0,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A2,SW,5 ,0,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A2,SW,6 ,0,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A2,SW,7 ,-4,-20,37,55,EG-B2-8 ,93665
EGYPTIAN,A2,SW,8 ,-4,-20,37,55,EG-B2-8 ,93665
EGYPTIAN,A2,W ,1 ,-20,-23,47,60,EG-B3-1 ,95144
EGYPTIAN,A2,W ,2 ,-22,-23,48,60,EG-B3-2 ,96497
EGYPTIAN,A2,W ,3 ,-23,-21,51,57,EG-B3-4 ,97957
EGYPTIAN,A2,W ,4 ,-13,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A2,W ,5 ,-13,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A2,W ,6 ,-13,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A2,W ,7 ,-10,-25,37,59,EG-B3-8 ,101191
EGYPTIAN,A2,W ,8 ,-10,-25,37,59,EG-B3-8 ,101191
EGYPTIAN,A2,NW,1 ,-19,-28,48,63,EG-B4-1 ,102586
EGYPTIAN,A2,NW,2 ,-14,-30,40,64,EG-B4-2 ,104056
EGYPTIAN,A2,NW,3 ,-13,-29,42,64,EG-B4-4 ,105467
EGYPTIAN,A2,NW,4 ,-10,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A2,NW,5 ,-10,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A2,NW,6 ,-10,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A2,NW,7 ,-8,-32,38,65,EG-B4-8 ,108521
EGYPTIAN,A2,NW,8 ,-8,-32,38,65,EG-B4-8 ,108521
EGYPTIAN,A3,N ,1 ,-2,-28,38,61,EG-B5-1 ,110102
EGYPTIAN,A3,N ,2 ,0,-28,33,59,EG-B5-2 ,111729
EGYPTIAN,A3,N ,3 ,1,-39,30,72,EG-B5-4 ,113135
EGYPTIAN,A3,N ,4 ,1,-37,31,70,EG-B5-6 ,114607
EGYPTIAN,A3,N ,5 ,1,-37,31,70,EG-B5-6 ,114607
EGYPTIAN,A3,N ,6 ,1,-37,31,70,EG-B5-6 ,114607
EGYPTIAN,A3,N ,7 ,0,-35,39,68,EG-B5-8 ,116110
EGYPTIAN,A3,N ,8 ,0,-35,39,68,EG-B5-8 ,116110
EGYPTIAN,A3,NE,1 ,4,-28,48,63,EG-B4-1 ,102586
EGYPTIAN,A3,NE,2 ,7,-30,40,64,EG-B4-2 ,104056
EGYPTIAN,A3,NE,3 ,4,-29,42,64,EG-B4-4 ,105467
EGYPTIAN,A3,NE,4 ,3,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A3,NE,5 ,3,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A3,NE,6 ,3,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A3,NE,7 ,3,-32,38,65,EG-B4-8 ,108521
EGYPTIAN,A3,NE,8 ,3,-32,38,65,EG-B4-8 ,108521
EGYPTIAN,A3,E ,1 ,6,-23,47,60,EG-B3-1 ,95144
EGYPTIAN,A3,E ,2 ,7,-23,48,60,EG-B3-2 ,96497
EGYPTIAN,A3,E ,3 ,5,-21,51,57,EG-B3-4 ,97957
EGYPTIAN,A3,E ,4 ,-1,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A3,E ,5 ,-1,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A3,E ,6 ,-1,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A3,E ,7 ,6,-25,37,59,EG-B3-8 ,101191
EGYPTIAN,A3,E ,8 ,6,-25,37,59,EG-B3-8 ,101191
EGYPTIAN,A3,SE,1 ,3,-18,38,55,EG-B2-1 ,87579
EGYPTIAN,A3,SE,2 ,4,-17,38,56,EG-B2-2 ,89108
EGYPTIAN,A3,SE,3 ,2,-22,41,59,EG-B2-4 ,90643
EGYPTIAN,A3,SE,4 ,-4,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A3,SE,5 ,-4,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A3,SE,6 ,-4,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A3,SE,7 ,0,-20,37,55,EG-B2-8 ,93665
EGYPTIAN,A3,SE,8 ,0,-20,37,55,EG-B2-8 ,93665
EGYPTIAN,A3,S ,1 ,-4,-18,38,55,EG-B1-1 ,80538
EGYPTIAN,A3,S ,2 ,-1,-15,33,56,EG-B1-2 ,82084
EGYPTIAN,A3,S ,3 ,1,-23,30,59,EG-B1-4 ,83434
EGYPTIAN,A3,S ,4 ,0,-23,31,59,EG-B1-6 ,84765
EGYPTIAN,A3,S ,5 ,0,-23,31,59,EG-B1-6 ,84765
EGYPTIAN,A3,S ,6 ,0,-23,31,59,EG-B1-6 ,84765
EGYPTIAN,A3,S ,7 ,-9,-22,40,57,EG-B1-8 ,86171
EGYPTIAN,A3,S ,8 ,-9,-22,40,57,EG-B1-8 ,86171
EGYPTIAN,A3,SW,1 ,-8,-18,38,55,EG-B2-1 ,87579
EGYPTIAN,A3,SW,2 ,-9,-17,38,56,EG-B2-2 ,89108
EGYPTIAN,A3,SW,3 ,-10,-22,41,59,EG-B2-4 ,90643
EGYPTIAN,A3,SW,4 ,0,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A3,SW,5 ,0,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A3,SW,6 ,0,-23,37,60,EG-B2-6 ,92183
EGYPTIAN,A3,SW,7 ,-4,-20,37,55,EG-B2-8 ,93665
EGYPTIAN,A3,SW,8 ,-4,-20,37,55,EG-B2-8 ,93665
EGYPTIAN,A3,W ,1 ,-20,-23,47,60,EG-B3-1 ,95144
EGYPTIAN,A3,W ,2 ,-22,-23,48,60,EG-B3-2 ,96497
EGYPTIAN,A3,W ,3 ,-23,-21,51,57,EG-B3-4 ,97957
EGYPTIAN,A3,W ,4 ,-13,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A3,W ,5 ,-13,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A3,W ,6 ,-13,-20,47,57,EG-B3-6 ,99633
EGYPTIAN,A3,W ,7 ,-10,-25,37,59,EG-B3-8 ,101191
EGYPTIAN,A3,W ,8 ,-10,-25,37,59,EG-B3-8 ,101191
EGYPTIAN,A3,NW,1 ,-19,-28,48,63,EG-B4-1 ,102586
EGYPTIAN,A3,NW,2 ,-14,-30,40,64,EG-B4-2 ,104056
EGYPTIAN,A3,NW,3 ,-13,-29,42,64,EG-B4-4 ,105467
EGYPTIAN,A3,NW,4 ,-10,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A3,NW,5 ,-10,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A3,NW,6 ,-10,-26,40,61,EG-B4-6 ,107025
EGYPTIAN,A3,NW,7 ,-8,-32,38,65,EG-B4-8 ,108521
EGYPTIAN,A3,NW,8 ,-8,-32,38,65,EG-B4-8 ,108521
EGYPTIAN,D ,  ,1 ,-12,-23,60,65,EG-D-1  ,117734
EGYPTIAN,D ,  ,2 ,-12,-23,60,65,EG-D-1  ,117734
EGYPTIAN,D ,  ,3 ,-12,-23,60,65,EG-D-1  ,117734
EGYPTIAN,D ,  ,4 ,-35,0,94,46,EG-D-2  ,119480
EGYPTIAN,D ,  ,5 ,-35,0,94,46,EG-D-2  ,119480
EGYPTIAN,D ,  ,6 ,-10,-3,55,47,EG-D-3  ,121544
EGYPTIAN,D ,  ,7 ,-10,-3,55,47,EG-D-3  ,121544
EGYPTIAN,D ,  ,8 ,-7,6,41,31,EG-D-4  ,122941
EGYPTIAN,D ,  ,9 ,-7,6,41,31,EG-D-4  ,122941
EGYPTIAN,D ,  ,10,-2,7,27,22,EG-D-5  ,123744
EGYPTIAN,D ,  ,11,-2,7,27,22,EG-D-5  ,123744
INDIAN  ,M ,N ,1 ,-3,-20,41,52,IN-M5-1 ,32474
INDIAN  ,M ,N ,2 ,-5,-20,43,53,IN-M5-2 ,34067
INDIAN  ,M ,N ,3 ,-4,-18,41,55,IN-M5-3 ,35688
INDIAN  ,M ,N ,4 ,-3,-20,41,52,IN-M5-1 ,32474
INDIAN  ,M ,N ,5 ,-2,-18,39,51,IN-M5-4 ,37251
INDIAN  ,M ,N ,6 ,-2,-20,39,61,IN-M5-5 ,38772
INDIAN  ,M ,NE,1 ,-1,-19,42,55,IN-M4-1 ,25430
INDIAN  ,M ,NE,2 ,1,-20,41,55,IN-M4-2 ,26808
INDIAN  ,M ,NE,3 ,-2,-17,42,59,IN-M4-3 ,28242
INDIAN  ,M ,NE,4 ,-1,-19,42,55,IN-M4-1 ,25430
INDIAN  ,M ,NE,5 ,1,-20,40,53,IN-M4-4 ,29780
INDIAN  ,M ,NE,6 ,0,-18,41,52,IN-M4-5 ,31140
INDIAN  ,M ,E ,1 ,0,-19,42,56,IN-M3-1 ,17735
INDIAN  ,M ,E ,2 ,1,-18,43,54,IN-M3-2 ,19225
INDIAN  ,M ,E ,3 ,-3,-16,47,52,IN-M3-3 ,20754
INDIAN  ,M ,E ,4 ,0,-19,42,56,IN-M3-1 ,17735
INDIAN  ,M ,E ,5 ,-2,-20,40,58,IN-M3-4 ,22295
INDIAN  ,M ,E ,6 ,-4,-17,46,58,IN-M3-5 ,23857
INDIAN  ,M ,SE,1 ,-8,-21,48,67,IN-M2-1 ,8853
INDIAN  ,M ,SE,2 ,-8,-19,49,67,IN-M2-2 ,10639
INDIAN  ,M ,SE,3 ,-8,-18,51,66,IN-M2-3 ,12348
INDIAN  ,M ,SE,4 ,-8,-21,48,67,IN-M2-1 ,8853
INDIAN  ,M ,SE,5 ,-7,-19,47,62,IN-M2-4 ,14187
INDIAN  ,M ,SE,6 ,-6,-17,47,65,IN-M2-5 ,15941
INDIAN  ,M ,S ,1 ,-6,-20,41,63,IN-M1-1 ,0
INDIAN  ,M ,S ,2 ,-6,-19,42,64,IN-M1-2 ,1842
INDIAN  ,M ,S ,3 ,-5,-16,41,71,IN-M1-3 ,3581
INDIAN  ,M ,S ,4 ,-6,-20,41,63,IN-M1-1 ,0
INDIAN  ,M ,S ,5 ,-5,-18,40,58,IN-M1-4 ,5452
INDIAN  ,M ,S ,6 ,-5,-15,39,66,IN-M1-5 ,7171
INDIAN  ,M ,SW,1 ,-7,-21,48,67,IN-M2-1 ,8853
INDIAN  ,M ,SW,2 ,-8,-19,49,67,IN-M2-2 ,10639
INDIAN  ,M ,SW,3 ,-10,-18,51,66,IN-M2-3 ,12348
INDIAN  ,M ,SW,4 ,-7,-21,48,67,IN-M2-1 ,8853
INDIAN  ,M ,SW,5 ,-7,-19,47,62,IN-M2-4 ,14187
INDIAN  ,M ,SW,6 ,-8,-17,47,65,IN-M2-5 ,15941
INDIAN  ,M ,W ,1 ,-9,-19,42,56,IN-M3-1 ,17735
INDIAN  ,M ,W ,2 ,-11,-18,43,54,IN-M3-2 ,19225
INDIAN  ,M ,W ,3 ,-11,-16,47,52,IN-M3-3 ,20754
INDIAN  ,M ,W ,4 ,-9,-19,42,56,IN-M3-1 ,17735
INDIAN  ,M ,W ,5 ,-5,-20,40,58,IN-M3-4 ,22295
INDIAN  ,M ,W ,6 ,-9,-17,46,58,IN-M3-5 ,23857
INDIAN  ,M ,NW,1 ,-8,-19,42,55,IN-M4-1 ,25430
INDIAN  ,M ,NW,2 ,-9,-20,41,55,IN-M4-2 ,26808
INDIAN  ,M ,NW,3 ,-7,-17,42,59,IN-M4-3 ,28242
INDIAN  ,M ,NW,4 ,-8,-19,42,55,IN-M4-1 ,25430
INDIAN  ,M ,NW,5 ,-8,-20,40,53,IN-M4-4 ,29780
INDIAN  ,M ,NW,6 ,-8,-18,41,52,IN-M4-5 ,31140
INDIAN  ,A1,N ,1 ,-5,-42,49,74,IN-A5-1 ,85311
INDIAN  ,A1,N ,2 ,0,-40,45,74,IN-A5-2 ,87257
INDIAN  ,A1,N ,3 ,3,-28,36,61,IN-A5-3 ,89223
INDIAN  ,A1,N ,4 ,-13,-33,53,66,IN-A5-4 ,90827
INDIAN  ,A1,N ,5 ,-7,-32,49,65,IN-A5-5 ,92565
INDIAN  ,A1,N ,6 ,-3,-66,41,99,IN-A5-6 ,94600
INDIAN  ,A1,NE,1 ,-2,-20,67,55,IN-A4-1 ,74105
INDIAN  ,A1,NE,2 ,5,-26,48,62,IN-A4-2 ,75967
INDIAN  ,A1,NE,3 ,7,-24,37,59,IN-A4-3 ,77904
INDIAN  ,A1,NE,4 ,-9,-32,59,67,IN-A4-4 ,79411
INDIAN  ,A1,NE,5 ,11,-29,36,64,IN-A4-5 ,81475
INDIAN  ,A1,NE,6 ,6,-54,57,89,IN-A4-6 ,83100
INDIAN  ,A1,E ,1 ,0,-19,61,55,IN-A3-1 ,62754
INDIAN  ,A1,E ,2 ,1,-18,47,53,IN-A3-2 ,64478
INDIAN  ,A1,E ,3 ,0,-20,52,55,IN-A3-3 ,66273
INDIAN  ,A1,E ,4 ,1,-42,52,77,IN-A3-4 ,68015
INDIAN  ,A1,E ,5 ,4,-22,48,58,IN-A3-5 ,70166
INDIAN  ,A1,E ,6 ,7,-15,90,51,IN-A3-6 ,71935
INDIAN  ,A1,SE,1 ,-7,-19,50,62,IN-A2-1 ,51642
INDIAN  ,A1,SE,2 ,-2,-19,45,58,IN-A2-2 ,53451
INDIAN  ,A1,SE,3 ,-1,-29,51,72,IN-A2-3 ,55175
INDIAN  ,A1,SE,4 ,3,-40,48,85,IN-A2-4 ,57087
INDIAN  ,A1,SE,5 ,4,-20,48,65,IN-A2-5 ,59081
INDIAN  ,A1,SE,6 ,4,-7,76,51,IN-A2-6 ,60988
INDIAN  ,A1,S ,1 ,-14,-19,51,62,IN-A1-1 ,40410
INDIAN  ,A1,S ,2 ,-14,-19,46,70,IN-A1-2 ,42370
INDIAN  ,A1,S ,3 ,-7,-36,36,95,IN-A1-3 ,44191
INDIAN  ,A1,S ,4 ,-8,-29,52,90,IN-A1-4 ,46220
INDIAN  ,A1,S ,5 ,-10,-22,49,84,IN-A1-5 ,48125
INDIAN  ,A1,S ,6 ,-6,-4,41,73,IN-A1-6 ,50014
INDIAN  ,A1,SW,1 ,-10,-19,50,62,IN-A2-1 ,51642
INDIAN  ,A1,SW,2 ,-10,-19,45,58,IN-A2-2 ,53451
INDIAN  ,A1,SW,3 ,-17,-29,51,72,IN-A2-3 ,55175
INDIAN  ,A1,SW,4 ,-18,-40,48,85,IN-A2-4 ,57087
INDIAN  ,A1,SW,5 ,-19,-20,48,65,IN-A2-5 ,59081
INDIAN  ,A1,SW,6 ,-47,-7,76,51,IN-A2-6 ,60988
INDIAN  ,A1,W ,1 ,-28,-19,61,55,IN-A3-1 ,62754
INDIAN  ,A1,W ,2 ,-15,-18,47,53,IN-A3-2 ,64478
INDIAN  ,A1,W ,3 ,-19,-20,52,55,IN-A3-3 ,66273
INDIAN  ,A1,W ,4 ,-20,-42,52,77,IN-A3-4 ,68015
INDIAN  ,A1,W ,5 ,-19,-22,48,58,IN-A3-5 ,70166
INDIAN  ,A1,W ,6 ,-64,-15,90,51,IN-A3-6 ,71935
INDIAN  ,A1,NW,1 ,-32,-20,67,55,IN-A4-1 ,74105
INDIAN  ,A1,NW,2 ,-20,-26,48,62,IN-A4-2 ,75967
INDIAN  ,A1,NW,3 ,-11,-24,37,59,IN-A4-3 ,77904
INDIAN  ,A1,NW,4 ,-17,-32,59,67,IN-A4-4 ,79411
INDIAN  ,A1,NW,5 ,-14,-29,36,64,IN-A4-5 ,81475
INDIAN  ,A1,NW,6 ,-30,-54,57,89,IN-A4-6 ,83100
INDIAN  ,A2,N ,1 ,-7,-18,54,50,IN-B5-1 ,156437
INDIAN  ,A2,N ,2 ,0,-28,54,60,IN-B5-2 ,158228
INDIAN  ,A2,N ,3 ,3,-24,48,60,IN-B5-3 ,159925
INDIAN  ,A2,N ,4 ,-5,-63,46,95,IN-B5-4 ,161513
INDIAN  ,A2,NE,1 ,-2,-23,58,58,IN-B4-1 ,141755
INDIAN  ,A2,NE,2 ,2,-22,40,68,IN-B4-2 ,143401
INDIAN  ,A2,NE,3 ,-1,-21,45,72,IN-B4-3 ,144995
INDIAN  ,A2,NE,4 ,12,-45,59,79,IN-B4-4 ,146635
INDIAN  ,A2,E ,1 ,-1,-20,44,64,IN-B3-1 ,126553
INDIAN  ,A2,E ,2 ,-4,-17,48,69,IN-B3-2 ,128111
INDIAN  ,A2,E ,3 ,-5,-16,44,66,IN-B3-3 ,130021
INDIAN  ,A2,E ,4 ,9,-19,85,55,IN-B3-4 ,131989
INDIAN  ,A2,SE,1 ,-7,-20,52,70,IN-B2-1 ,110995
INDIAN  ,A2,SE,2 ,-16,-22,54,63,IN-B2-2 ,113061
INDIAN  ,A2,SE,3 ,-19,-23,56,63,IN-B2-3 ,115190
INDIAN  ,A2,SE,4 ,-2,-3,75,56,IN-B2-4 ,117076
INDIAN  ,A2,S ,1 ,-16,-20,55,63,IN-B1-1 ,96616
INDIAN  ,A2,S ,2 ,-22,-26,54,67,IN-B1-2 ,98652
INDIAN  ,A2,S ,3 ,-19,-27,48,69,IN-B1-3 ,100415
INDIAN  ,A2,S ,4 ,-9,5,47,68,IN-B1-4 ,102244
INDIAN  ,A2,SW,1 ,-12,-20,52,70,IN-B2-1 ,110995
INDIAN  ,A2,SW,2 ,-5,-22,54,63,IN-B2-2 ,113061
INDIAN  ,A2,SW,3 ,-4,-23,56,63,IN-B2-3 ,115190
INDIAN  ,A2,SW,4 ,-40,-3,75,56,IN-B2-4 ,117076
INDIAN  ,A2,W ,1 ,-10,-20,44,64,IN-B3-1 ,126553
INDIAN  ,A2,W ,2 ,-11,-17,48,69,IN-B3-2 ,128111
INDIAN  ,A2,W ,3 ,-6,-16,44,66,IN-B3-3 ,130021
INDIAN  ,A2,W ,4 ,-61,-19,85,55,IN-B3-4 ,131989
INDIAN  ,A2,NW,1 ,-23,-23,58,58,IN-B4-1 ,141755
INDIAN  ,A2,NW,2 ,-9,-22,40,68,IN-B4-2 ,143401
INDIAN  ,A2,NW,3 ,-11,-21,45,72,IN-B4-3 ,144995
INDIAN  ,A2,NW,4 ,-38,-45,59,79,IN-B4-4 ,146635
INDIAN  ,A3,N ,1 ,-12,-34,54,66,IN-C5-1 ,163624
INDIAN  ,A3,N ,2 ,-8,-27,47,56,IN-C5-2 ,165601
INDIAN  ,A3,N ,3 ,-6,-59,44,91,IN-C5-3 ,167254
INDIAN  ,A3,N ,4 ,-15,-34,62,66,IN-C5-4 ,169354
INDIAN  ,A3,NE,1 ,5,-45,41,80,IN-C4-1 ,148661
INDIAN  ,A3,NE,2 ,3,-31,47,63,IN-C4-2 ,150580
INDIAN  ,A3,NE,3 ,11,-42,59,77,IN-C4-3 ,152322
INDIAN  ,A3,NE,4 ,6,-27,66,61,IN-C4-4 ,154470
INDIAN  ,A3,E ,1 ,8,-43,45,79,IN-C3-1 ,134071
INDIAN  ,A3,E ,2 ,-2,-21,57,57,IN-C3-2 ,136085
INDIAN  ,A3,E ,3 ,4,-13,84,49,IN-C3-3 ,138016
INDIAN  ,A3,E ,4 ,0,-16,69,57,IN-C3-4 ,139987
INDIAN  ,A3,SE,1 ,5,-30,48,71,IN-C2-1 ,118931
INDIAN  ,A3,SE,2 ,-1,-18,54,61,IN-C2-2 ,120942
INDIAN  ,A3,SE,3 ,3,0,65,53,IN-C2-3 ,122980
INDIAN  ,A3,SE,4 ,-2,-5,51,68,IN-C2-4 ,124758
INDIAN  ,A3,S ,1 ,-11,-14,55,72,IN-C1-1 ,103886
INDIAN  ,A3,S ,2 ,-8,-22,47,82,IN-C1-2 ,105667
INDIAN  ,A3,S ,3 ,-7,-4,39,72,IN-C1-3 ,107589
INDIAN  ,A3,S ,4 ,-18,-7,55,64,IN-C1-4 ,109205
INDIAN  ,A3,SW,1 ,-20,-30,48,71,IN-C2-1 ,118931
INDIAN  ,A3,SW,2 ,-20,-18,54,61,IN-C2-2 ,120942
INDIAN  ,A3,SW,3 ,-35,0,65,53,IN-C2-3 ,122980
INDIAN  ,A3,SW,4 ,-16,-5,51,68,IN-C2-4 ,124758
INDIAN  ,A3,W ,1 ,-20,-43,45,79,IN-C3-1 ,134071
INDIAN  ,A3,W ,2 ,-22,-21,57,57,IN-C3-2 ,136085
INDIAN  ,A3,W ,3 ,-55,-13,84,49,IN-C3-3 ,138016
INDIAN  ,A3,W ,4 ,-36,-16,69,57,IN-C3-4 ,139987
INDIAN  ,A3,NW,1 ,-13,-45,41,80,IN-C4-1 ,148661
INDIAN  ,A3,NW,2 ,-17,-31,47,63,IN-C4-2 ,150580
INDIAN  ,A3,NW,3 ,-37,-42,59,77,IN-C4-3 ,152322
INDIAN  ,A3,NW,4 ,-39,-27,66,61,IN-C4-4 ,154470
INDIAN  ,D ,  ,1 ,-24,-35,81,66,IN-D-1  ,211499
INDIAN  ,D ,  ,2 ,-24,-35,81,66,IN-D-1  ,211499
INDIAN  ,D ,  ,3 ,-24,-35,81,66,IN-D-1  ,211499
INDIAN  ,D ,  ,4 ,-11,-4,67,53,IN-D-2  ,213774
INDIAN  ,D ,  ,5 ,-11,-4,67,53,IN-D-2  ,213774
INDIAN  ,D ,  ,6 ,-6,-4,55,47,IN-D-3  ,216159
INDIAN  ,D ,  ,7 ,-6,-4,55,47,IN-D-3  ,216159
INDIAN  ,D ,  ,8 ,-3,5,41,31,IN-D-4  ,217556
INDIAN  ,D ,  ,9 ,-3,5,41,31,IN-D-4  ,217556
INDIAN  ,D ,  ,10,2,6,27,22,IN-D-5  ,218359
INDIAN  ,D ,  ,11,2,6,27,22,IN-D-5  ,218359
INDIAN  ,G ,N ,1 ,-6,-22,41,56,IN-GM5-1,203450
INDIAN  ,G ,N ,2 ,-6,-22,41,56,IN-GM5-1,203450
INDIAN  ,G ,N ,3 ,-6,-22,41,56,IN-GM5-1,203450
INDIAN  ,G ,N ,4 ,-6,-22,41,56,IN-GM5-1,203450
INDIAN  ,G ,N ,5 ,-6,-22,41,56,IN-GM5-1,203450
INDIAN  ,G ,NE,1 ,4,-28,31,63,IN-GM4-1,196073
INDIAN  ,G ,NE,2 ,4,-28,31,63,IN-GM4-1,196073
INDIAN  ,G ,NE,3 ,4,-28,31,63,IN-GM4-1,196073
INDIAN  ,G ,NE,4 ,4,-28,31,63,IN-GM4-1,196073
INDIAN  ,G ,NE,5 ,4,-28,31,63,IN-GM4-1,196073
INDIAN  ,G ,E ,1 ,-1,-20,46,56,IN-GM3-1,187858
INDIAN  ,G ,E ,2 ,-1,-20,46,56,IN-GM3-1,187858
INDIAN  ,G ,E ,3 ,-1,-20,46,56,IN-GM3-1,187858
INDIAN  ,G ,E ,4 ,-1,-20,46,56,IN-GM3-1,187858
INDIAN  ,G ,E ,5 ,-1,-20,46,56,IN-GM3-1,187858
INDIAN  ,G ,SE,1 ,-8,-21,60,61,IN-GM2-1,179256
